Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000004504543199,246,246,8/27/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,8/27/23 9:48 PM,8/27/23 9:48 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000004504550140,247,247,8/27/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/27/23 9:50 PM,8/27/23 9:50 PM,00:01:27,In Store
3401 Harrisburg Boulevard Suite A,800000004504561338,249,249,8/27/23 9:49 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,8/27/23 9:50 PM,8/27/23 9:50 PM,00:00:41,In Store
3401 Harrisburg Boulevard Suite A,800000004504567492,250,250,8/27/23 9:50 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,8.80,0.00,57.31,false,8/27/23 9:50 PM,8/27/23 9:50 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000004504578216,248,248,8/27/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,53.00,5.44,0.00,0.00,58.44,false,8/27/23 9:51 PM,8/27/23 9:51 PM,00:02:54,In Store
3401 Harrisburg Boulevard Suite A,800000004504600381,252,252,8/27/23 9:51 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.60,0.00,10.42,false,8/27/23 9:52 PM,8/27/23 9:52 PM,00:01:06,In Store
3401 Harrisburg Boulevard Suite A,800000004504602572,251,251,8/27/23 9:50 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/27/23 9:53 PM,8/27/23 9:53 PM,00:02:25,In Store
3401 Harrisburg Boulevard Suite A,800000004504608859,254,254,8/27/23 9:53 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/27/23 9:53 PM,8/27/23 9:53 PM,00:00:25,In Store
3401 Harrisburg Boulevard Suite A,800000004504626496,255,255,8/27/23 9:53 PM,1,,Dining Room,,Dinner,,0.00,56.00,5.74,8.40,0.00,70.14,false,8/27/23 9:55 PM,8/27/23 9:55 PM,00:02:37,In Store
3401 Harrisburg Boulevard Suite A,800000004504641026,259,259,8/27/23 9:55 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,8/27/23 9:56 PM,8/27/23 9:56 PM,00:00:34,In Store
3401 Harrisburg Boulevard Suite A,800000004504641029,257,257,8/27/23 9:54 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,8/27/23 9:56 PM,8/27/23 9:56 PM,00:02:34,In Store
3401 Harrisburg Boulevard Suite A,800000004504645291,258,258,8/27/23 9:54 PM,1,,Dining Room,,Dinner,,0.00,57.00,5.85,5.00,0.00,67.85,false,8/27/23 9:57 PM,8/27/23 9:57 PM,00:03:10,In Store
3401 Harrisburg Boulevard Suite A,800000004504650919,260,260,8/27/23 9:56 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.43,0.00,0.00,15.43,false,8/27/23 9:57 PM,8/27/23 9:57 PM,00:00:30,In Store
3401 Harrisburg Boulevard Suite A,800000004504655838,262,262,8/27/23 9:56 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.64,0.00,15.87,false,8/27/23 9:58 PM,8/27/23 9:58 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004504675430,264,264,8/27/23 9:57 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,5.28,0.00,31.74,false,8/27/23 9:59 PM,8/27/23 9:59 PM,00:02:01,In Store
3401 Harrisburg Boulevard Suite A,800000004504678140,267,267,8/27/23 9:59 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/27/23 10:01 PM,8/27/23 10:01 PM,00:02:32,In Store
3401 Harrisburg Boulevard Suite A,800000004504681155,268,268,8/27/23 9:59 PM,1,,Dining Room,,Dinner,,0.00,52.00,5.33,7.80,0.00,65.13,false,8/27/23 10:01 PM,8/27/23 10:01 PM,00:01:33,In Store
3401 Harrisburg Boulevard Suite A,800000004504698233,265,265,8/27/23 9:58 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.35,4.60,0.00,29.95,false,8/27/23 10:01 PM,8/27/23 10:01 PM,00:03:29,In Store
3401 Harrisburg Boulevard Suite A,800000004504703873,270,270,8/27/23 10:01 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/27/23 10:02 PM,8/27/23 10:02 PM,00:00:34,In Store
3401 Harrisburg Boulevard Suite A,800000004504704147,269,269,8/27/23 10:01 PM,1,,Dining Room,,Dinner,,0.00,52.00,5.34,7.80,0.00,65.14,false,8/27/23 10:02 PM,8/27/23 10:02 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000004504709201,271,271,8/27/23 10:02 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,9.68,0.00,58.19,false,8/27/23 10:02 PM,8/27/23 10:02 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000004504715271,273,273,8/27/23 10:02 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.36,3.45,0.00,28.81,false,8/27/23 10:03 PM,8/27/23 10:03 PM,00:00:55,In Store
3401 Harrisburg Boulevard Suite A,800000004504726393,274,274,8/27/23 10:03 PM,1,,Dining Room,,Dinner,,0.00,27.00,2.77,0.00,0.00,29.77,false,8/27/23 10:05 PM,8/27/23 10:05 PM,00:01:23,In Store
3401 Harrisburg Boulevard Suite A,800000004504727902,272,272,8/27/23 10:02 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,0.00,0.00,35.28,false,8/27/23 10:04 PM,8/27/23 10:04 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004504737433,275,275,8/27/23 10:04 PM,1,,Dining Room,,Dinner,,0.00,28.00,2.88,5.60,0.00,36.48,false,8/27/23 10:07 PM,8/27/23 10:07 PM,00:02:33,In Store
3401 Harrisburg Boulevard Suite A,800000004504744532,277,277,8/27/23 10:05 PM,1,,Dining Room,,Dinner,,5.20,6.80,0.68,1.80,0.00,9.28,false,8/27/23 10:06 PM,8/27/23 10:06 PM,00:00:52,In Store
3401 Harrisburg Boulevard Suite A,800000004504754974,278,278,8/27/23 10:06 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.05,3.00,0.00,25.05,false,8/27/23 10:08 PM,8/27/23 10:08 PM,00:01:30,In Store
3401 Harrisburg Boulevard Suite A,800000004504755673,276,276,8/27/23 10:04 PM,1,,Dining Room,,Dinner,,0.00,42.00,4.30,4.65,0.00,50.95,false,8/27/23 10:07 PM,8/27/23 10:07 PM,00:03:01,In Store
3401 Harrisburg Boulevard Suite A,800000004504768895,280,280,8/27/23 10:08 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,4.80,0.00,31.26,false,8/27/23 10:09 PM,8/27/23 10:09 PM,00:01:51,In Store
3401 Harrisburg Boulevard Suite A,800000004504771770,279,279,8/27/23 10:07 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,4.18,0.00,25.13,false,8/27/23 10:08 PM,8/27/23 10:08 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000004504780770,281,281,8/27/23 10:09 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,8/27/23 11:50 PM,8/27/23 11:50 PM,01:41:02,In Store
3401 Harrisburg Boulevard Suite A,800000004504798906,282,282,8/27/23 10:10 PM,1,,Dining Room,,Dinner,,0.00,36.00,3.69,5.40,0.00,45.09,false,8/27/23 10:11 PM,8/27/23 10:11 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004504803541,285,285,8/27/23 10:11 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/27/23 10:11 PM,8/27/23 10:11 PM,00:00:21,In Store
3401 Harrisburg Boulevard Suite A,800000004504806458,284,284,8/27/23 10:11 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/27/23 10:13 PM,8/27/23 10:13 PM,00:01:46,In Store
3401 Harrisburg Boulevard Suite A,800000004504823091,288,288,8/27/23 10:12 PM,1,,Dining Room,,Dinner,,0.00,36.00,3.68,0.00,0.00,39.68,false,8/27/23 10:13 PM,8/27/23 10:13 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000004504823749,286,286,8/27/23 10:12 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/28/23 12:08 AM,8/28/23 12:08 AM,01:56:17,In Store
3401 Harrisburg Boulevard Suite A,800000004504829770,289,289,8/27/23 10:13 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.64,0.00,15.87,false,8/27/23 10:14 PM,8/27/23 10:14 PM,00:01:21,In Store
3401 Harrisburg Boulevard Suite A,800000004504838353,292,292,8/27/23 10:14 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/27/23 10:15 PM,8/27/23 10:15 PM,00:00:52,In Store
3401 Harrisburg Boulevard Suite A,800000004504844333,291,291,8/27/23 10:14 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/27/23 10:15 PM,8/27/23 10:15 PM,00:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000004504855131,293,293,8/27/23 10:14 PM,1,,Dining Room,,Dinner,,0.00,51.00,5.23,3.82,0.00,60.05,false,8/27/23 10:17 PM,8/27/23 10:17 PM,00:02:53,In Store
3401 Harrisburg Boulevard Suite A,800000004504855997,295,295,8/27/23 10:15 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,6.60,0.00,55.11,false,8/27/23 10:17 PM,8/27/23 10:17 PM,00:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000004504867857,296,296,8/27/23 10:17 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/27/23 10:18 PM,8/27/23 10:18 PM,00:01:27,In Store
3401 Harrisburg Boulevard Suite A,800000004504875492,297,297,8/27/23 10:18 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/27/23 10:19 PM,8/27/23 10:19 PM,00:00:35,In Store
3401 Harrisburg Boulevard Suite A,800000004504879389,294,294,8/27/23 10:15 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/27/23 10:21 PM,8/27/23 10:21 PM,00:06:21,In Store
3401 Harrisburg Boulevard Suite A,800000004504893012,299,299,8/27/23 10:20 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,6.60,0.00,55.11,false,8/27/23 10:21 PM,8/27/23 10:21 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000004504908789,301,301,8/27/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,4.80,0.00,40.08,false,8/27/23 10:23 PM,8/27/23 10:23 PM,00:01:40,In Store
3401 Harrisburg Boulevard Suite A,800000004504909835,300,300,8/27/23 10:21 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,6.00,0.00,54.51,false,8/27/23 10:23 PM,8/27/23 10:23 PM,00:01:57,In Store
3401 Harrisburg Boulevard Suite A,800000004504918101,303,303,8/27/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,8/27/23 10:24 PM,8/27/23 10:24 PM,00:01:30,In Store
3401 Harrisburg Boulevard Suite A,800000004504922813,302,302,8/27/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.05,2.00,0.00,24.05,false,8/27/23 10:24 PM,8/27/23 10:24 PM,00:01:55,In Store
3401 Harrisburg Boulevard Suite A,800000004504926594,304,304,8/27/23 10:23 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.36,3.00,0.00,28.36,false,8/27/23 10:24 PM,8/27/23 10:24 PM,00:01:18,In Store
3401 Harrisburg Boulevard Suite A,800000004504936972,306,306,8/27/23 10:25 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.66,4.00,0.00,32.66,false,8/27/23 10:26 PM,8/27/23 10:26 PM,00:01:31,In Store
3401 Harrisburg Boulevard Suite A,800000004504944313,308,308,8/27/23 10:26 PM,1,,Dining Room,,Dinner,,0.00,36.00,3.69,5.40,0.00,45.09,false,8/27/23 10:28 PM,8/27/23 10:28 PM,00:02:04,In Store
3401 Harrisburg Boulevard Suite A,800000004504944836,305,305,8/27/23 10:24 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.25,1.00,0.00,25.25,false,8/27/23 10:27 PM,8/27/23 10:27 PM,00:02:24,In Store
3401 Harrisburg Boulevard Suite A,800000004504951548,307,307,8/27/23 10:25 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,0.00,0.00,26.46,false,8/27/23 10:27 PM,8/27/23 10:27 PM,00:02:03,In Store
3401 Harrisburg Boulevard Suite A,800000004504956146,309,309,8/27/23 10:27 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.64,0.00,15.87,false,8/27/23 10:28 PM,8/27/23 10:28 PM,00:00:55,In Store
3401 Harrisburg Boulevard Suite A,800000004504956744,310,310,8/27/23 10:27 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,2.00,0.00,15.24,false,8/27/23 10:29 PM,8/27/23 10:29 PM,00:01:26,In Store
3401 Harrisburg Boulevard Suite A,800000004504971466,312,312,8/27/23 10:28 PM,1,,Dining Room,,Dinner,,0.00,54.00,5.54,4.50,0.00,64.04,false,8/27/23 10:30 PM,8/27/23 10:30 PM,00:02:08,In Store
3401 Harrisburg Boulevard Suite A,800000004504980519,315,315,8/27/23 10:30 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/27/23 10:31 PM,8/27/23 10:31 PM,00:00:21,In Store
3401 Harrisburg Boulevard Suite A,800000004504981031,314,314,8/27/23 10:30 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.75,2.55,0.00,21.30,false,8/27/23 10:31 PM,8/27/23 10:31 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000004504985206,316,316,8/27/23 10:31 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.20,0.00,10.02,false,8/27/23 10:31 PM,8/27/23 10:31 PM,00:00:35,In Store
3401 Harrisburg Boulevard Suite A,800000004504991472,313,313,8/27/23 10:28 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,4.80,0.00,31.26,false,8/27/23 10:33 PM,8/27/23 10:33 PM,00:04:26,In Store
3401 Harrisburg Boulevard Suite A,800000004505003012,317,317,8/27/23 10:31 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,0.00,0.00,26.46,false,8/27/23 10:33 PM,8/27/23 10:33 PM,00:02:07,In Store
3401 Harrisburg Boulevard Suite A,800000004505006468,319,319,8/27/23 10:32 PM,1,,Dining Room,,Dinner,,0.00,52.00,5.33,7.80,0.00,65.13,false,8/27/23 10:34 PM,8/27/23 10:34 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004505013454,322,322,8/27/23 10:34 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,0.00,0.00,26.46,false,8/27/23 10:37 PM,8/27/23 10:37 PM,00:03:00,In Store
3401 Harrisburg Boulevard Suite A,800000004505023145,323,323,8/27/23 10:34 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.10,0.00,17.54,false,8/27/23 10:37 PM,8/27/23 10:37 PM,00:02:49,In Store
3401 Harrisburg Boulevard Suite A,800000004505029661,321,321,8/27/23 10:33 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.35,1.00,0.00,26.35,false,8/27/23 10:38 PM,8/27/23 10:38 PM,00:04:37,In Store
3401 Harrisburg Boulevard Suite A,800000004505032701,325,325,8/27/23 10:37 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,0.00,0.00,35.28,false,8/27/23 10:38 PM,8/27/23 10:38 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000004505034748,320,320,8/27/23 10:33 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.74,0.00,0.00,18.74,false,8/27/23 10:38 PM,8/27/23 10:38 PM,00:05:08,In Store
3401 Harrisburg Boulevard Suite A,800000004505035257,324,324,8/27/23 10:37 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,4.50,0.00,37.58,false,8/27/23 10:38 PM,8/27/23 10:38 PM,00:01:51,In Store
3401 Harrisburg Boulevard Suite A,800000004505035288,327,327,8/27/23 10:38 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.80,0.00,15.03,false,8/27/23 10:38 PM,8/27/23 10:38 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004505047400,328,328,8/27/23 10:39 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.00,0.00,14.23,false,8/27/23 10:40 PM,8/27/23 10:40 PM,00:01:14,In Store
3401 Harrisburg Boulevard Suite A,800000004505047636,329,329,8/27/23 10:39 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.10,0.00,6.61,false,8/27/23 10:42 PM,8/27/23 10:42 PM,00:02:54,In Store
3401 Harrisburg Boulevard Suite A,800000004505051551,326,326,8/27/23 10:38 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.84,2.70,0.00,22.54,false,8/27/23 10:40 PM,8/27/23 10:40 PM,00:02:50,In Store
3401 Harrisburg Boulevard Suite A,800000004505055589,331,331,8/27/23 10:40 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/27/23 10:41 PM,8/27/23 10:41 PM,00:00:32,In Store
3401 Harrisburg Boulevard Suite A,800000004505057193,332,332,8/27/23 10:40 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,5.00,0.00,11.62,false,8/27/23 10:42 PM,8/27/23 10:42 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000004505062209,333,333,8/27/23 10:41 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.80,0.00,15.03,false,8/27/23 10:42 PM,8/27/23 10:42 PM,00:00:39,In Store
3401 Harrisburg Boulevard Suite A,800000004505066366,334,334,8/27/23 10:42 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.74,0.00,0.00,18.74,false,8/27/23 10:43 PM,8/27/23 10:43 PM,00:01:18,In Store
3401 Harrisburg Boulevard Suite A,800000004505066724,335,335,8/27/23 10:42 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,2.40,0.00,15.64,false,8/27/23 10:43 PM,8/27/23 10:43 PM,00:00:47,In Store
3401 Harrisburg Boulevard Suite A,800000004505070162,330,330,8/27/23 10:40 PM,1,,Dining Room,,Dinner,,0.00,54.00,5.54,0.00,0.00,59.54,false,8/27/23 10:43 PM,8/27/23 10:43 PM,00:02:25,In Store
3401 Harrisburg Boulevard Suite A,800000004505081747,339,339,8/27/23 10:44 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,8/27/23 10:45 PM,8/27/23 10:45 PM,00:00:37,In Store
3401 Harrisburg Boulevard Suite A,800000004505084638,336,336,8/27/23 10:43 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,4.80,0.00,31.26,false,8/27/23 10:45 PM,8/27/23 10:45 PM,00:02:26,In Store
3401 Harrisburg Boulevard Suite A,800000004505086661,340,340,8/27/23 10:45 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,8/27/23 10:45 PM,8/27/23 10:45 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000004505093597,341,341,8/27/23 10:45 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,2.40,0.00,20.04,false,8/27/23 10:47 PM,8/27/23 10:47 PM,00:01:31,In Store
3401 Harrisburg Boulevard Suite A,800000004505096923,337,337,8/27/23 10:43 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/27/23 10:46 PM,8/27/23 10:46 PM,00:03:43,In Store
3401 Harrisburg Boulevard Suite A,800000004505099929,344,344,8/27/23 10:46 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/27/23 11:33 PM,8/27/23 11:33 PM,00:46:57,In Store
3401 Harrisburg Boulevard Suite A,800000004505101258,342,342,8/27/23 10:45 PM,1,,Dining Room,,Dinner,,0.00,28.00,2.87,0.00,0.00,30.87,false,8/27/23 10:47 PM,8/27/23 10:47 PM,00:01:46,In Store
3401 Harrisburg Boulevard Suite A,800000004505103023,343,343,8/27/23 10:46 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/27/23 10:48 PM,8/27/23 10:48 PM,00:02:09,In Store
3401 Harrisburg Boulevard Suite A,800000004505111096,345,345,8/27/23 10:48 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/27/23 10:49 PM,8/27/23 10:49 PM,00:01:10,In Store
3401 Harrisburg Boulevard Suite A,800000004505119344,348,348,8/27/23 10:48 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.20,0.00,10.02,false,8/27/23 10:52 PM,8/27/23 10:52 PM,00:03:19,In Store
3401 Harrisburg Boulevard Suite A,800000004505121079,346,346,8/27/23 10:48 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,0.00,0.00,20.95,false,8/27/23 10:50 PM,8/27/23 10:50 PM,00:02:05,In Store
3401 Harrisburg Boulevard Suite A,800000004505121324,349,349,8/27/23 10:50 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,8/27/23 10:51 PM,8/27/23 10:51 PM,00:01:18,In Store
3401 Harrisburg Boulevard Suite A,800000004505127012,347,347,8/27/23 10:48 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,0.00,0.00,14.33,false,8/27/23 10:53 PM,8/27/23 10:53 PM,00:04:26,In Store
3401 Harrisburg Boulevard Suite A,800000004505127788,350,350,8/27/23 10:51 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.20,0.00,7.82,false,8/27/23 10:52 PM,8/27/23 10:52 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000004505129392,351,351,8/27/23 10:51 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/27/23 10:52 PM,8/27/23 10:52 PM,00:00:49,In Store
3401 Harrisburg Boulevard Suite A,800000004505135016,353,353,8/27/23 10:52 PM,1,,Dining Room,,Dinner,,0.00,56.00,5.74,3.00,0.00,64.74,false,8/27/23 10:53 PM,8/27/23 10:53 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000004505139478,354,354,8/27/23 10:53 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/27/23 10:56 PM,8/27/23 10:56 PM,00:03:19,In Store
3401 Harrisburg Boulevard Suite A,800000004505139969,352,352,8/27/23 10:52 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.10,0.00,17.54,false,8/27/23 10:54 PM,8/27/23 10:54 PM,00:01:57,In Store
3401 Harrisburg Boulevard Suite A,800000004505144976,357,357,8/27/23 10:54 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.80,0.00,18.24,false,8/27/23 10:54 PM,8/27/23 10:54 PM,00:00:26,In Store
3401 Harrisburg Boulevard Suite A,800000004505147590,358,358,8/27/23 10:54 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/27/23 10:55 PM,8/27/23 10:55 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000004505149686,355,355,8/27/23 10:53 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,9.68,0.00,58.19,false,8/27/23 10:55 PM,8/27/23 10:55 PM,00:02:43,In Store
3401 Harrisburg Boulevard Suite A,800000004505153958,359,359,8/27/23 10:55 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.10,0.00,6.61,false,8/27/23 10:56 PM,8/27/23 10:56 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000004505158449,356,356,8/27/23 10:53 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,4.40,0.00,28.66,false,8/27/23 10:58 PM,8/27/23 10:58 PM,00:04:32,In Store
3401 Harrisburg Boulevard Suite A,800000004505161623,361,361,8/27/23 10:56 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,0.00,0.00,35.28,false,8/27/23 10:57 PM,8/27/23 10:57 PM,00:01:23,In Store
3401 Harrisburg Boulevard Suite A,800000004505166754,360,360,8/27/23 10:56 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,2.40,0.00,20.04,false,8/27/23 10:58 PM,8/27/23 10:58 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004505175167,362,362,8/27/23 10:56 PM,1,,Dining Room,,Dinner,,0.00,40.00,4.12,8.00,0.00,52.12,false,8/27/23 11:36 PM,8/27/23 11:36 PM,00:39:39,In Store
3401 Harrisburg Boulevard Suite A,800000004505180266,363,363,8/27/23 10:59 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,1.95,0.00,16.28,false,8/27/23 11:00 PM,8/27/23 11:00 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000004505184877,364,364,8/27/23 11:00 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.32,0.00,7.94,false,8/27/23 11:01 PM,8/27/23 11:01 PM,00:01:11,In Store
3401 Harrisburg Boulevard Suite A,800000004505187485,367,367,8/27/23 11:01 PM,1,,Dining Room,,,,0.00,22.00,2.26,3.30,0.00,27.56,false,8/27/23 11:02 PM,8/27/23 11:02 PM,00:00:32,In Store
3401 Harrisburg Boulevard Suite A,800000004505191177,366,366,8/27/23 11:01 PM,1,,Dining Room,,,,0.00,32.00,3.28,0.00,0.00,35.28,false,8/27/23 11:12 PM,8/27/23 11:12 PM,00:11:02,In Store
3401 Harrisburg Boulevard Suite A,800000004505195342,365,365,8/27/23 11:01 PM,1,,Dining Room,,,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/27/23 11:03 PM,8/27/23 11:03 PM,00:01:57,In Store
3401 Harrisburg Boulevard Suite A,800000004505201778,368,368,8/27/23 11:01 PM,1,,Dining Room,,,,0.00,13.00,1.33,2.00,0.00,16.33,false,8/27/23 11:04 PM,8/27/23 11:04 PM,00:02:48,In Store
3401 Harrisburg Boulevard Suite A,800000004505212116,369,369,8/27/23 11:03 PM,1,,Dining Room,,,,0.00,34.00,3.49,5.10,0.00,42.59,false,8/27/23 11:06 PM,8/27/23 11:06 PM,00:03:14,In Store
3401 Harrisburg Boulevard Suite A,800000004505215442,371,371,8/27/23 11:06 PM,1,,Dining Room,,,,0.00,14.00,1.44,0.00,0.00,15.44,false,8/27/23 11:07 PM,8/27/23 11:07 PM,00:00:54,In Store
3401 Harrisburg Boulevard Suite A,800000004505215480,372,372,8/27/23 11:06 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,8/27/23 11:07 PM,8/27/23 11:07 PM,00:01:07,In Store
3401 Harrisburg Boulevard Suite A,800000004505216861,373,373,8/27/23 11:06 PM,1,,Dining Room,,,,0.00,24.00,2.46,2.00,0.00,28.46,false,8/27/23 11:08 PM,8/27/23 11:08 PM,00:01:20,In Store
